time,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,cape,convective_inhibition,location,latitude,longitude,elevation_m,IWV_mm,CTT_K
2025-06-16T19:00,29.3,76,6.4,0.0,666.9,-94.1,Silchar (Barak Valley),24.817,92.7993,35,35.77,245.7
2025-06-16T20:00,26.6,82,25.7,2.03,792.1,-43.1,Silchar (Barak Valley),24.817,92.7993,35,36.35,249.06
2025-06-16T21:00,29.3,79,55.1,43.77,3050.5,-5.1,Silchar (Barak Valley),24.817,92.7993,35,63.35,219.88
2025-06-16T22:00,27.9,90,20.1,0.0,1399.8,-119.5,Silchar (Barak Valley),24.817,92.7993,35,37.69,268.73
2025-06-16T23:00,27.3,85,22.5,0.44,584.3,-129.8,Silchar (Barak Valley),24.817,92.7993,35,36.83,246.86
2025-06-17T00:00,25.0,90,25.8,0.33,767.7,-44.9,Silchar (Barak Valley),24.817,92.7993,35,37.27,257.65
2025-06-17T01:00,24.1,92,54.6,47.89,1804.1,-13.7,Silchar (Barak Valley),24.817,92.7993,35,51.29,223.39
2025-06-17T02:00,24.1,93,73.6,24.96,2466.3,-21.4,Silchar (Barak Valley),24.817,92.7993,35,56.66,218.44
2025-06-17T03:00,26.0,91,42.5,62.4,2055.5,-5.5,Silchar (Barak Valley),24.817,92.7993,35,52.65,227.58
2025-06-17T04:00,23.8,94,50.6,32.52,3198.1,-18.4,Silchar (Barak Valley),24.817,92.7993,35,44.16,224.1
2025-06-17T05:00,26.2,87,35.5,42.0,2260.8,-28.1,Silchar (Barak Valley),24.817,92.7993,35,66.89,210.73
2025-06-17T06:00,24.8,98,18.8,0.0,533.5,-56.3,Silchar (Barak Valley),24.817,92.7993,35,38.42,268.74
2025-06-17T07:00,24.7,85,7.6,0.0,1016.0,-70.8,Silchar (Barak Valley),24.817,92.7993,35,36.58,268.93
2025-06-17T08:00,24.1,88,35.9,56.71,2011.0,-20.8,Silchar (Barak Valley),24.817,92.7993,35,62.13,212.68
2025-06-17T09:00,28.2,88,81.3,63.5,3627.5,-8.6,Silchar (Barak Valley),24.817,92.7993,35,68.58,209.01
2025-06-17T10:00,29.3,87,62.4,59.38,2566.0,-22.0,Silchar (Barak Valley),24.817,92.7993,35,50.95,211.08
2025-06-17T11:00,27.9,86,18.3,0.0,714.6,-138.3,Silchar (Barak Valley),24.817,92.7993,35,37.04,270.51
2025-06-17T12:00,31.7,75,47.8,53.34,2478.3,-26.3,Silchar (Barak Valley),24.817,92.7993,35,63.14,222.97
2025-06-17T13:00,28.9,76,73.9,24.37,2383.2,-10.8,Silchar (Barak Valley),24.817,92.7993,35,48.53,221.62
2025-06-17T14:00,31.7,80,15.2,0.41,411.8,-57.2,Silchar (Barak Valley),24.817,92.7993,35,36.71,277.94
2025-06-17T15:00,31.9,81,80.6,12.9,2325.4,-20.9,Silchar (Barak Valley),24.817,92.7993,35,54.78,225.15
2025-06-17T16:00,32.2,84,14.5,0.0,773.0,-41.6,Silchar (Barak Valley),24.817,92.7993,35,37.44,271.01
2025-06-17T17:00,28.2,78,20.2,0.17,783.5,-135.3,Silchar (Barak Valley),24.817,92.7993,35,35.94,271.94
2025-06-17T18:00,31.3,77,24.7,0.55,653.3,-133.7,Silchar (Barak Valley),24.817,92.7993,35,36.29,262.28
2025-06-17T19:00,29.1,80,78.4,29.68,3156.9,-14.4,Silchar (Barak Valley),24.817,92.7993,35,59.66,224.09
2025-06-17T20:00,28.0,93,11.1,1.89,1192.8,-34.1,Silchar (Barak Valley),24.817,92.7993,35,38.18,268.75
2025-06-17T21:00,28.5,92,7.8,0.0,337.9,-71.7,Silchar (Barak Valley),24.817,92.7993,35,38.07,257.75
2025-06-17T22:00,27.7,87,15.8,0.0,1390.5,-99.7,Silchar (Barak Valley),24.817,92.7993,35,37.25,266.76
2025-06-17T23:00,23.4,95,27.8,0.0,906.4,-29.1,Silchar (Barak Valley),24.817,92.7993,35,37.74,262.25
2025-06-18T00:00,23.5,89,11.9,0.0,328.0,-39.8,Silchar (Barak Valley),24.817,92.7993,35,36.89,275.61
2025-06-18T01:00,25.9,96,12.9,2.88,1359.8,-31.8,Silchar (Barak Valley),24.817,92.7993,35,38.27,273.66
2025-06-18T02:00,24.7,87,8.3,0.0,355.2,-40.2,Silchar (Barak Valley),24.817,92.7993,35,36.85,271.56
2025-06-18T03:00,24.2,94,24.8,0.0,626.8,-30.4,Silchar (Barak Valley),24.817,92.7993,35,37.83,274.99
2025-06-18T04:00,22.9,97,16.7,0.0,970.3,-124.9,Silchar (Barak Valley),24.817,92.7993,35,38.0,263.22
2025-06-18T05:00,25.0,91,17.6,0.0,616.0,-66.3,Silchar (Barak Valley),24.817,92.7993,35,37.4,254.44
2025-06-18T06:00,26.5,93,18.2,0.0,687.2,-137.1,Silchar (Barak Valley),24.817,92.7993,35,38.0,247.56
2025-06-18T07:00,28.5,87,25.0,0.63,705.2,-132.0,Silchar (Barak Valley),24.817,92.7993,35,37.38,254.82
2025-06-18T08:00,26.2,89,11.5,0.0,935.5,-93.5,Silchar (Barak Valley),24.817,92.7993,35,37.31,278.83
2025-06-18T09:00,28.6,84,14.5,0.17,937.6,-45.9,Silchar (Barak Valley),24.817,92.7993,35,36.91,276.81
2025-06-18T10:00,30.6,87,26.8,0.0,271.1,-56.1,Silchar (Barak Valley),24.817,92.7993,35,37.7,262.16
2025-06-18T11:00,27.5,77,6.5,0.84,713.3,-26.6,Silchar (Barak Valley),24.817,92.7993,35,35.78,262.62
2025-06-18T12:00,32.1,77,23.9,0.2,968.3,-35.7,Silchar (Barak Valley),24.817,92.7993,35,36.34,269.59
2025-06-18T13:00,30.8,85,13.3,1.53,825.7,-155.5,Silchar (Barak Valley),24.817,92.7993,35,37.38,277.22
2025-06-18T14:00,31.0,69,9.6,0.0,1196.4,-57.5,Silchar (Barak Valley),24.817,92.7993,35,35.03,257.01
2025-06-18T15:00,30.3,76,17.9,0.0,833.7,-37.3,Silchar (Barak Valley),24.817,92.7993,35,36.02,253.81
2025-06-18T16:00,30.4,79,16.7,1.47,292.4,-125.5,Silchar (Barak Valley),24.817,92.7993,35,36.36,276.83
2025-06-18T17:00,29.6,81,18.4,0.21,1009.2,-121.0,Silchar (Barak Valley),24.817,92.7993,35,36.66,254.12
2025-06-18T18:00,28.8,79,14.2,0.4,944.5,-79.2,Silchar (Barak Valley),24.817,92.7993,35,36.22,266.81
2025-06-18T19:00,29.8,78,8.4,0.09,811.8,-112.5,Silchar (Barak Valley),24.817,92.7993,35,36.17,279.92
2025-06-18T20:00,29.7,89,6.7,0.0,915.7,-151.3,Silchar (Barak Valley),24.817,92.7993,35,37.82,275.31
2025-06-18T21:00,26.2,90,18.0,0.0,822.0,-43.6,Silchar (Barak Valley),24.817,92.7993,35,37.5,249.53
2025-06-18T22:00,25.8,86,6.1,0.0,1168.5,-130.0,Silchar (Barak Valley),24.817,92.7993,35,36.86,245.56
2025-06-18T23:00,26.1,82,20.5,0.0,610.8,-68.2,Silchar (Barak Valley),24.817,92.7993,35,36.31,249.7
2025-06-19T00:00,23.7,92,20.5,0.69,760.9,-113.4,Silchar (Barak Valley),24.817,92.7993,35,37.43,262.27
2025-06-19T01:00,24.8,93,9.0,0.14,1224.3,-146.1,Silchar (Barak Valley),24.817,92.7993,35,37.67,258.61
2025-06-19T02:00,23.8,90,22.8,0.0,227.5,-149.0,Silchar (Barak Valley),24.817,92.7993,35,37.14,265.62
2025-06-19T03:00,22.0,85,26.6,0.0,473.1,-57.0,Silchar (Barak Valley),24.817,92.7993,35,36.18,246.8
2025-06-19T04:00,24.7,92,17.9,0.83,1024.9,-142.4,Silchar (Barak Valley),24.817,92.7993,35,37.5,268.27
2025-06-19T05:00,23.8,95,16.5,0.0,331.6,-30.5,Silchar (Barak Valley),24.817,92.7993,35,37.87,258.09
2025-06-19T06:00,26.3,95,10.1,0.0,596.9,-126.5,Silchar (Barak Valley),24.817,92.7993,35,38.14,263.6
2025-06-19T07:00,25.5,89,12.4,0.0,349.2,-91.0,Silchar (Barak Valley),24.817,92.7993,35,37.27,246.81
2025-06-19T08:00,25.7,85,12.0,0.39,1076.4,-84.8,Silchar (Barak Valley),24.817,92.7993,35,36.71,276.82
2025-06-19T09:00,27.5,89,20.4,0.81,1156.9,-146.2,Silchar (Barak Valley),24.817,92.7993,35,37.48,252.5
2025-06-19T10:00,29.9,80,24.6,0.07,213.5,-56.6,Silchar (Barak Valley),24.817,92.7993,35,36.44,256.32
2025-06-19T11:00,31.5,77,24.8,0.26,418.9,-78.0,Silchar (Barak Valley),24.817,92.7993,35,36.26,252.53
2025-06-19T12:00,30.7,81,10.5,0.68,421.2,-73.5,Silchar (Barak Valley),24.817,92.7993,35,36.7,258.2
2025-06-19T13:00,29.8,86,17.1,0.0,490.5,-22.5,Silchar (Barak Valley),24.817,92.7993,35,37.39,257.13
2025-06-19T14:00,30.9,86,11.0,0.0,694.1,-64.3,Silchar (Barak Valley),24.817,92.7993,35,37.46,277.87
2025-06-19T15:00,30.9,74,24.9,0.69,489.4,-50.4,Silchar (Barak Valley),24.817,92.7993,35,35.68,255.58
2025-06-19T16:00,30.7,77,12.6,0.0,809.3,-57.4,Silchar (Barak Valley),24.817,92.7993,35,36.22,247.6
2025-06-19T17:00,30.2,90,57.7,13.56,2787.3,-23.8,Silchar (Barak Valley),24.817,92.7993,35,45.89,219.52
2025-06-19T18:00,28.8,78,12.5,0.0,286.7,-118.5,Silchar (Barak Valley),24.817,92.7993,35,36.09,258.51
2025-06-19T19:00,30.4,89,5.4,0.0,479.2,-157.9,Silchar (Barak Valley),24.817,92.7993,35,37.89,274.24
2025-06-19T20:00,29.4,88,15.2,0.0,325.3,-118.8,Silchar (Barak Valley),24.817,92.7993,35,37.63,249.61
2025-06-19T21:00,27.5,91,13.2,0.0,1373.2,-130.0,Silchar (Barak Valley),24.817,92.7993,35,37.76,272.1
2025-06-19T22:00,28.1,86,8.3,0.0,1399.7,-76.8,Silchar (Barak Valley),24.817,92.7993,35,37.14,279.49
2025-06-19T23:00,26.5,88,25.8,0.0,770.2,-131.6,Silchar (Barak Valley),24.817,92.7993,35,37.18,256.92
2025-06-20T00:00,23.7,87,10.6,0.0,1144.4,-34.2,Silchar (Barak Valley),24.817,92.7993,35,36.72,272.08
2025-06-20T01:00,24.0,95,22.9,0.0,1282.3,-101.0,Silchar (Barak Valley),24.817,92.7993,35,37.92,267.71
2025-06-20T02:00,25.9,86,10.7,0.0,701.6,-44.6,Silchar (Barak Valley),24.817,92.7993,35,36.86,257.25
2025-06-20T03:00,23.6,92,19.9,0.0,417.1,-113.5,Silchar (Barak Valley),24.817,92.7993,35,37.44,265.3
2025-06-20T04:00,23.3,99,17.1,0.0,355.5,-100.0,Silchar (Barak Valley),24.817,92.7993,35,38.36,254.64
2025-06-20T05:00,25.3,94,11.3,0.34,1269.5,-124.0,Silchar (Barak Valley),24.817,92.7993,35,37.99,251.15
2025-06-20T06:00,24.7,95,20.2,0.0,670.9,-153.2,Silchar (Barak Valley),24.817,92.7993,35,37.97,277.4
2025-06-20T07:00,26.4,83,14.2,0.52,1293.5,-143.9,Silchar (Barak Valley),24.817,92.7993,35,36.45,251.56
2025-06-20T08:00,26.6,84,8.3,0.0,1191.9,-147.0,Silchar (Barak Valley),24.817,92.7993,35,36.6,249.1
2025-06-20T09:00,26.5,91,13.1,0.8,770.2,-29.0,Silchar (Barak Valley),24.817,92.7993,35,37.62,256.25
2025-06-20T10:00,27.6,85,19.5,0.0,226.2,-147.5,Silchar (Barak Valley),24.817,92.7993,35,36.87,252.54
2025-06-20T11:00,27.2,78,6.2,0.0,211.5,-99.2,Silchar (Barak Valley),24.817,92.7993,35,35.88,267.03
2025-06-20T12:00,28.6,84,24.4,0.0,321.6,-50.3,Silchar (Barak Valley),24.817,92.7993,35,36.85,259.85
2025-06-20T13:00,31.3,78,20.6,0.0,626.3,-74.1,Silchar (Barak Valley),24.817,92.7993,35,36.35,249.27
2025-06-20T14:00,32.3,89,22.0,0.0,467.8,-74.3,Silchar (Barak Valley),24.817,92.7993,35,38.22,274.98
2025-06-20T15:00,30.3,81,11.0,0.0,954.4,-32.7,Silchar (Barak Valley),24.817,92.7993,35,36.75,261.3
2025-06-20T16:00,29.2,76,26.9,0.01,389.9,-37.3,Silchar (Barak Valley),24.817,92.7993,35,35.73,254.43
2025-06-20T17:00,31.9,83,27.2,0.0,508.9,-109.3,Silchar (Barak Valley),24.817,92.7993,35,37.28,261.08
2025-06-20T18:00,31.4,88,20.8,0.0,1040.3,-135.6,Silchar (Barak Valley),24.817,92.7993,35,37.81,259.24
2025-06-20T19:00,30.1,82,13.6,0.02,1274.8,-153.0,Silchar (Barak Valley),24.817,92.7993,35,36.89,270.16
2025-06-20T20:00,26.7,81,57.7,23.89,2289.6,-33.9,Silchar (Barak Valley),24.817,92.7993,35,54.01,228.52
2025-06-20T21:00,28.1,86,18.9,0.0,1181.2,-29.7,Silchar (Barak Valley),24.817,92.7993,35,37.16,254.64
2025-06-20T22:00,27.3,85,12.7,0.0,364.1,-23.2,Silchar (Barak Valley),24.817,92.7993,35,36.92,275.22
2025-06-20T23:00,26.8,88,23.4,0.42,1263.1,-111.6,Silchar (Barak Valley),24.817,92.7993,35,37.32,278.47
2025-06-21T00:00,25.2,85,20.6,0.0,695.2,-135.8,Silchar (Barak Valley),24.817,92.7993,35,36.65,271.52
2025-06-21T01:00,23.6,96,16.6,0.0,808.1,-84.6,Silchar (Barak Valley),24.817,92.7993,35,37.9,279.66
2025-06-21T02:00,23.6,88,5.4,0.0,1073.6,-143.9,Silchar (Barak Valley),24.817,92.7993,35,36.84,267.14
2025-06-21T03:00,25.4,95,12.2,0.32,453.5,-132.0,Silchar (Barak Valley),24.817,92.7993,35,38.14,255.84
2025-06-21T04:00,24.6,92,22.9,0.04,902.2,-38.2,Silchar (Barak Valley),24.817,92.7993,35,37.46,265.01
2025-06-21T05:00,22.9,93,5.5,0.0,983.0,-64.2,Silchar (Barak Valley),24.817,92.7993,35,37.43,260.79
2025-06-21T06:00,27.1,89,20.0,0.0,1372.2,-136.3,Silchar (Barak Valley),24.817,92.7993,35,37.44,246.11
2025-06-21T07:00,27.1,90,17.6,2.01,1282.6,-158.3,Silchar (Barak Valley),24.817,92.7993,35,37.63,275.17
2025-06-21T08:00,28.6,90,8.7,0.0,1208.0,-151.9,Silchar (Barak Valley),24.817,92.7993,35,37.72,264.97
2025-06-21T09:00,28.9,85,16.1,0.21,771.6,-87.2,Silchar (Barak Valley),24.817,92.7993,35,37.03,266.61
2025-06-21T10:00,27.3,77,22.8,0.0,320.4,-104.3,Silchar (Barak Valley),24.817,92.7993,35,35.73,267.69
2025-06-21T11:00,29.6,84,17.2,0.0,642.8,-58.1,Silchar (Barak Valley),24.817,92.7993,35,37.03,259.67
2025-06-21T12:00,30.7,83,23.3,0.0,1292.0,-84.8,Silchar (Barak Valley),24.817,92.7993,35,36.99,248.1
2025-06-21T13:00,28.9,74,26.9,0.99,915.0,-113.5,Silchar (Barak Valley),24.817,92.7993,35,35.48,276.15
2025-06-21T14:00,29.5,75,22.2,0.0,259.6,-138.9,Silchar (Barak Valley),24.817,92.7993,35,35.73,247.53
2025-06-21T15:00,31.9,78,6.1,1.16,421.0,-82.1,Silchar (Barak Valley),24.817,92.7993,35,36.4,259.41
2025-06-21T16:00,31.9,70,18.3,0.0,1217.1,-125.1,Silchar (Barak Valley),24.817,92.7993,35,35.25,277.81
2025-06-21T17:00,33.4,83,10.9,0.0,619.3,-27.0,Silchar (Barak Valley),24.817,92.7993,35,37.38,271.24
2025-06-21T18:00,29.7,79,10.4,0.0,1192.5,-154.2,Silchar (Barak Valley),24.817,92.7993,35,36.32,246.93
2025-06-21T19:00,27.2,84,14.5,0.0,714.4,-83.9,Silchar (Barak Valley),24.817,92.7993,35,36.67,250.5
2025-06-21T20:00,28.2,80,13.0,0.0,460.7,-106.1,Silchar (Barak Valley),24.817,92.7993,35,36.25,258.22
2025-06-21T21:00,28.5,94,5.9,0.0,874.9,-139.2,Silchar (Barak Valley),24.817,92.7993,35,38.37,253.46
2025-06-21T22:00,26.2,82,20.6,0.31,415.6,-31.7,Silchar (Barak Valley),24.817,92.7993,35,36.3,260.59
2025-06-21T23:00,25.9,88,27.2,0.36,1106.6,-69.4,Silchar (Barak Valley),24.817,92.7993,35,37.05,272.47
2025-06-22T00:00,24.3,96,15.0,0.18,1059.7,-68.9,Silchar (Barak Valley),24.817,92.7993,35,38.02,272.97
2025-06-22T01:00,25.9,87,78.5,18.62,3252.6,-39.7,Silchar (Barak Valley),24.817,92.7993,35,46.79,228.24
2025-06-22T02:00,25.0,93,7.3,0.0,883.4,-92.7,Silchar (Barak Valley),24.817,92.7993,35,37.75,246.37
2025-06-22T03:00,23.0,96,22.6,0.0,495.0,-123.9,Silchar (Barak Valley),24.817,92.7993,35,37.82,265.05
2025-06-22T04:00,23.5,87,25.0,0.0,588.5,-139.0,Silchar (Barak Valley),24.817,92.7993,35,36.61,269.77
2025-06-22T05:00,23.7,89,17.4,0.0,848.0,-135.5,Silchar (Barak Valley),24.817,92.7993,35,37.02,262.75
2025-06-22T06:00,22.8,92,27.0,0.0,527.8,-22.8,Silchar (Barak Valley),24.817,92.7993,35,37.24,247.33
2025-06-22T07:00,24.8,91,25.6,0.0,1351.6,-152.1,Silchar (Barak Valley),24.817,92.7993,35,37.46,275.86
2025-06-22T08:00,24.5,85,20.6,0.0,967.1,-88.3,Silchar (Barak Valley),24.817,92.7993,35,36.42,248.46
2025-06-22T09:00,28.6,93,15.6,0.09,931.0,-100.4,Silchar (Barak Valley),24.817,92.7993,35,38.29,260.43
2025-06-22T10:00,29.6,86,11.6,0.0,987.0,-80.6,Silchar (Barak Valley),24.817,92.7993,35,37.36,254.91
2025-06-22T11:00,28.9,86,13.8,0.0,1246.0,-90.7,Silchar (Barak Valley),24.817,92.7993,35,37.19,253.41
2025-06-22T12:00,30.2,84,24.2,0.0,689.8,-157.3,Silchar (Barak Valley),24.817,92.7993,35,37.12,257.16
2025-06-22T13:00,31.8,74,59.4,31.44,2698.5,-25.5,Silchar (Barak Valley),24.817,92.7993,35,57.1,219.96
2025-06-22T14:00,31.8,79,8.8,1.36,1193.2,-72.4,Silchar (Barak Valley),24.817,92.7993,35,36.57,258.94
2025-06-22T15:00,33.4,79,15.4,0.12,682.9,-134.6,Silchar (Barak Valley),24.817,92.7993,35,36.81,259.52
2025-06-22T16:00,31.2,78,13.2,0.29,577.7,-130.3,Silchar (Barak Valley),24.817,92.7993,35,36.4,258.04
2025-06-22T17:00,32.3,81,19.2,0.0,947.9,-132.3,Silchar (Barak Valley),24.817,92.7993,35,36.93,247.44
2025-06-22T18:00,30.1,73,26.3,1.66,508.4,-62.9,Silchar (Barak Valley),24.817,92.7993,35,35.4,261.35
2025-06-22T19:00,29.1,83,19.8,0.1,208.5,-57.2,Silchar (Barak Valley),24.817,92.7993,35,36.83,276.7
2025-06-22T20:00,29.2,83,15.2,0.0,634.8,-65.7,Silchar (Barak Valley),24.817,92.7993,35,36.84,253.82
2025-06-22T21:00,28.2,78,17.8,0.0,295.6,-119.2,Silchar (Barak Valley),24.817,92.7993,35,35.88,261.07
2025-06-22T22:00,25.9,90,11.7,0.0,870.5,-149.3,Silchar (Barak Valley),24.817,92.7993,35,37.34,262.87
2025-06-22T23:00,24.8,85,20.2,0.68,836.0,-116.2,Silchar (Barak Valley),24.817,92.7993,35,36.5,252.86
2025-06-23T00:00,25.1,89,23.9,0.0,1390.0,-76.7,Silchar (Barak Valley),24.817,92.7993,35,37.23,248.73
2025-06-23T01:00,22.2,91,13.7,0.0,414.8,-22.4,Silchar (Barak Valley),24.817,92.7993,35,37.06,250.59
2025-06-23T02:00,23.8,85,48.5,42.43,2762.0,-18.0,Silchar (Barak Valley),24.817,92.7993,35,63.4,219.8
2025-06-23T03:00,22.8,86,16.4,0.0,875.9,-72.8,Silchar (Barak Valley),24.817,92.7993,35,36.42,251.29
2025-06-23T04:00,23.4,95,11.5,0.0,789.2,-21.3,Silchar (Barak Valley),24.817,92.7993,35,37.79,248.25
2025-06-23T05:00,23.5,90,19.8,1.76,1225.2,-155.9,Silchar (Barak Valley),24.817,92.7993,35,37.04,269.73
2025-06-23T06:00,25.9,89,14.9,0.0,1233.8,-114.0,Silchar (Barak Valley),24.817,92.7993,35,37.33,245.06
2025-06-23T07:00,26.3,90,5.5,0.0,1185.4,-134.6,Silchar (Barak Valley),24.817,92.7993,35,37.44,265.95
2025-06-23T08:00,26.7,81,76.3,33.52,3160.4,-30.2,Silchar (Barak Valley),24.817,92.7993,35,48.63,219.15
2025-06-23T09:00,27.0,84,38.8,49.61,2907.7,-23.0,Silchar (Barak Valley),24.817,92.7993,35,65.97,213.91
2025-06-23T10:00,29.6,84,21.1,0.0,898.5,-154.8,Silchar (Barak Valley),24.817,92.7993,35,37.01,272.84
2025-06-23T11:00,30.3,90,62.3,26.92,1840.4,-27.8,Silchar (Barak Valley),24.817,92.7993,35,66.03,213.93
2025-06-23T12:00,29.8,77,78.7,29.46,3674.7,-27.2,Silchar (Barak Valley),24.817,92.7993,35,58.84,216.57
2025-06-23T13:00,32.2,83,21.4,0.0,626.2,-129.7,Silchar (Barak Valley),24.817,92.7993,35,37.26,261.92
2025-06-23T14:00,30.7,79,55.2,31.51,2287.8,-18.0,Silchar (Barak Valley),24.817,92.7993,35,66.86,223.23
2025-06-23T15:00,31.2,74,51.9,51.65,2787.6,-18.2,Silchar (Barak Valley),24.817,92.7993,35,55.88,213.39
2025-06-23T16:00,30.2,77,66.6,15.85,2411.3,-26.6,Silchar (Barak Valley),24.817,92.7993,35,56.66,234.37
2025-06-23T17:00,30.1,83,24.1,0.0,1108.1,-30.0,Silchar (Barak Valley),24.817,92.7993,35,37.02,274.75
2025-06-23T18:00,29.2,84,64.3,24.55,2226.5,-14.3,Silchar (Barak Valley),24.817,92.7993,35,46.6,230.11
2025-06-23T19:00,30.1,80,13.7,0.0,609.2,-124.8,Silchar (Barak Valley),24.817,92.7993,35,36.58,260.48
2025-06-23T20:00,28.9,86,22.8,0.0,1126.4,-22.8,Silchar (Barak Valley),24.817,92.7993,35,37.17,278.51
2025-06-23T21:00,26.2,82,45.0,33.33,2819.8,-25.6,Silchar (Barak Valley),24.817,92.7993,35,51.19,211.11
2025-06-23T22:00,27.3,87,16.5,0.0,1010.5,-108.8,Silchar (Barak Valley),24.817,92.7993,35,37.18,257.51
2025-06-23T23:00,27.9,88,48.2,49.47,2613.1,-17.4,Silchar (Barak Valley),24.817,92.7993,35,56.37,215.58
2025-06-24T00:00,24.2,95,52.0,46.85,3073.9,-17.0,Silchar (Barak Valley),24.817,92.7993,35,50.88,210.5
2025-06-24T01:00,23.6,94,64.0,40.13,3104.0,-21.1,Silchar (Barak Valley),24.817,92.7993,35,65.79,215.93
2025-06-24T02:00,24.1,90,65.2,22.21,2656.4,-43.7,Silchar (Barak Valley),24.817,92.7993,35,46.96,231.12
2025-06-24T03:00,25.7,91,20.4,0.0,377.6,-85.3,Silchar (Barak Valley),24.817,92.7993,35,37.49,246.25
2025-06-24T04:00,23.6,93,36.1,48.66,2929.9,-12.5,Silchar (Barak Valley),24.817,92.7993,35,57.79,227.3
2025-06-24T05:00,26.7,91,6.4,0.0,1113.1,-120.2,Silchar (Barak Valley),24.817,92.7993,35,37.73,270.43
2025-06-24T06:00,23.8,90,21.4,0.0,312.9,-21.7,Silchar (Barak Valley),24.817,92.7993,35,37.1,273.51
2025-06-24T07:00,26.0,88,16.1,0.66,1119.9,-155.5,Silchar (Barak Valley),24.817,92.7993,35,37.15,277.53
2025-06-24T08:00,24.6,93,11.1,1.0,1145.2,-41.5,Silchar (Barak Valley),24.817,92.7993,35,37.72,253.18
2025-06-24T09:00,26.4,84,6.2,0.0,897.0,-135.8,Silchar (Barak Valley),24.817,92.7993,35,36.63,255.94
2025-06-24T10:00,28.1,85,19.6,0.66,1148.6,-71.3,Silchar (Barak Valley),24.817,92.7993,35,37.05,247.27
2025-06-24T11:00,29.6,92,10.2,2.38,348.0,-147.5,Silchar (Barak Valley),24.817,92.7993,35,38.25,254.66
2025-06-24T12:00,31.5,78,9.4,0.0,949.8,-64.7,Silchar (Barak Valley),24.817,92.7993,35,36.35,245.71
2025-06-24T13:00,29.7,81,66.8,56.89,2554.4,-16.5,Silchar (Barak Valley),24.817,92.7993,35,59.95,215.61
2025-06-24T14:00,31.4,80,11.5,0.0,906.9,-155.7,Silchar (Barak Valley),24.817,92.7993,35,36.72,255.42
2025-06-24T15:00,29.4,79,13.0,0.0,1156.7,-103.6,Silchar (Barak Valley),24.817,92.7993,35,36.26,267.82
2025-06-24T16:00,32.1,79,37.6,28.53,2105.6,-10.7,Silchar (Barak Valley),24.817,92.7993,35,57.75,211.73
2025-06-24T17:00,32.1,76,73.8,14.85,2705.3,-17.3,Silchar (Barak Valley),24.817,92.7993,35,50.58,219.06
2025-06-24T18:00,31.2,82,20.7,0.09,307.8,-152.1,Silchar (Barak Valley),24.817,92.7993,35,37.04,274.17
2025-06-24T19:00,30.5,75,41.4,28.15,3075.0,-21.9,Silchar (Barak Valley),24.817,92.7993,35,55.99,225.86
2025-06-24T20:00,28.3,91,27.5,0.07,570.8,-151.0,Silchar (Barak Valley),24.817,92.7993,35,37.95,267.32
2025-06-24T21:00,27.8,93,21.3,0.98,377.5,-116.9,Silchar (Barak Valley),24.817,92.7993,35,38.1,262.51
2025-06-24T22:00,26.5,86,21.6,2.72,1216.7,-77.8,Silchar (Barak Valley),24.817,92.7993,35,36.99,276.12
2025-06-24T23:00,25.7,94,42.0,64.11,2702.1,-26.2,Silchar (Barak Valley),24.817,92.7993,35,67.16,223.81
2025-06-25T00:00,24.1,90,15.2,0.04,395.8,-98.2,Silchar (Barak Valley),24.817,92.7993,35,37.14,264.44
2025-06-25T01:00,24.8,92,10.7,0.0,446.4,-93.8,Silchar (Barak Valley),24.817,92.7993,35,37.57,272.29
2025-06-25T02:00,24.6,90,14.8,1.03,1113.8,-100.2,Silchar (Barak Valley),24.817,92.7993,35,37.25,252.77
2025-06-25T03:00,25.2,96,17.6,0.0,994.5,-33.3,Silchar (Barak Valley),24.817,92.7993,35,38.23,245.81
2025-06-25T04:00,24.6,90,20.3,0.22,1075.8,-89.7,Silchar (Barak Valley),24.817,92.7993,35,37.3,272.87
2025-06-25T05:00,25.5,95,17.0,0.0,921.0,-48.0,Silchar (Barak Valley),24.817,92.7993,35,38.12,273.54
2025-06-25T06:00,24.1,91,24.4,0.0,1334.0,-31.5,Silchar (Barak Valley),24.817,92.7993,35,37.29,248.83
2025-06-25T07:00,27.5,89,84.4,22.96,3111.1,-27.8,Silchar (Barak Valley),24.817,92.7993,35,58.61,230.37
2025-06-25T08:00,26.3,82,5.7,1.67,1346.6,-20.6,Silchar (Barak Valley),24.817,92.7993,35,36.28,272.16
2025-06-25T09:00,25.0,86,8.9,0.0,489.2,-51.7,Silchar (Barak Valley),24.817,92.7993,35,36.75,262.21
2025-06-25T10:00,27.9,80,8.3,1.29,587.7,-84.6,Silchar (Barak Valley),24.817,92.7993,35,36.16,263.99
2025-06-25T11:00,29.9,83,5.9,0.0,416.5,-126.5,Silchar (Barak Valley),24.817,92.7993,35,36.91,251.42
2025-06-25T12:00,30.1,89,25.8,0.0,406.2,-157.4,Silchar (Barak Valley),24.817,92.7993,35,37.82,255.22
2025-06-25T13:00,28.2,74,25.5,0.0,802.4,-31.0,Silchar (Barak Valley),24.817,92.7993,35,35.41,270.68
2025-06-25T14:00,31.1,79,5.6,0.0,734.1,-125.5,Silchar (Barak Valley),24.817,92.7993,35,36.46,269.99
