time,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,cape,convective_inhibition,flood,location,latitude,longitude,elevation_m,IWV_mm,CTT_K,lifted_index,k_index,hazard_type,severity,lead_time_mins
2025-06-25T07:00,19.7,92,10.2,0.0,771.4,-148.9,0,Wayanad (Meppadi),11.5534,76.132,780,36.85,256.7,-1.71,39.1,Normal,NORMAL,0
2025-06-25T08:00,24.1,85,11.3,0.0,669.8,-68.4,0,Wayanad (Meppadi),11.5534,76.132,780,36.47,252.63,-1.49,38.4,Normal,NORMAL,0
2025-06-25T09:00,23.0,87,26.3,0.0,295.7,-39.3,0,Wayanad (Meppadi),11.5534,76.132,780,36.55,258.03,-0.23,38.5,Normal,NORMAL,0
2025-06-25T10:00,25.8,79,11.4,0.0,701.6,-113.6,0,Wayanad (Meppadi),11.5534,76.132,780,35.78,265.78,-1.56,37.8,Normal,NORMAL,0
2025-06-25T11:00,27.8,86,20.2,0.33,406.6,-42.7,0,Wayanad (Meppadi),11.5534,76.132,780,37.04,264.15,-0.21,38.4,Normal,NORMAL,0
2025-06-25T12:00,27.8,85,19.5,0.0,339.8,-144.5,0,Wayanad (Meppadi),11.5534,76.132,780,36.91,267.16,-0.2,38.4,Normal,NORMAL,0
2025-06-25T13:00,28.6,76,55.4,17.66,3751.9,-44.6,0,Wayanad (Meppadi),11.5534,76.132,780,54.28,232.74,-8.34,37.6,Severe Thunderstorm,WARNING,89
2025-06-25T14:00,27.4,83,18.6,0.0,362.3,-46.8,0,Wayanad (Meppadi),11.5534,76.132,780,36.67,259.72,-0.17,38.2,Normal,NORMAL,0
2025-06-25T15:00,26.2,78,15.0,0.65,1304.7,-148.1,0,Wayanad (Meppadi),11.5534,76.132,780,35.73,258.72,-2.9,37.7,Normal,NORMAL,0
2025-06-25T16:00,27.0,78,15.5,0.0,697.1,-68.7,0,Wayanad (Meppadi),11.5534,76.132,780,35.82,253.24,-1.55,37.7,Normal,NORMAL,0
2025-06-25T17:00,27.1,78,5.1,0.0,1134.6,-72.5,0,Wayanad (Meppadi),11.5534,76.132,780,35.82,271.76,-2.52,37.7,Normal,NORMAL,0
2025-06-25T18:00,27.0,86,25.9,0.0,956.1,-86.4,0,Wayanad (Meppadi),11.5534,76.132,780,36.93,267.56,-2.12,38.4,Normal,NORMAL,0
2025-06-25T19:00,27.8,78,5.9,0.0,1376.9,-118.8,0,Wayanad (Meppadi),11.5534,76.132,780,35.87,265.07,-3.06,37.7,Normal,NORMAL,0
2025-06-25T20:00,26.3,80,11.3,0.33,1156.6,-81.3,0,Wayanad (Meppadi),11.5534,76.132,780,35.97,278.6,-2.57,37.9,Normal,NORMAL,0
2025-06-25T21:00,27.2,86,17.0,0.0,1163.0,-61.5,0,Wayanad (Meppadi),11.5534,76.132,780,36.95,248.39,-2.58,38.4,Normal,NORMAL,0
2025-06-25T22:00,22.4,88,20.7,1.71,1362.0,-27.7,0,Wayanad (Meppadi),11.5534,76.132,780,36.58,265.71,-3.03,38.6,Normal,NORMAL,0
2025-06-25T23:00,24.1,94,18.5,0.61,826.1,-42.6,0,Wayanad (Meppadi),11.5534,76.132,780,37.76,258.45,-1.84,39.3,Normal,NORMAL,0
2025-06-26T00:00,23.1,93,8.7,0.0,715.0,-121.9,0,Wayanad (Meppadi),11.5534,76.132,780,37.4,250.03,-1.59,39.2,Normal,NORMAL,0
2025-06-26T01:00,21.3,94,15.8,0.53,291.2,-132.2,0,Wayanad (Meppadi),11.5534,76.132,780,37.32,253.17,-0.37,39.3,Normal,NORMAL,0
2025-06-26T02:00,20.0,88,18.5,0.0,540.9,-148.9,0,Wayanad (Meppadi),11.5534,76.132,780,36.35,259.95,-1.2,38.7,Normal,NORMAL,0
2025-06-26T03:00,20.3,94,11.3,1.16,467.9,-116.1,0,Wayanad (Meppadi),11.5534,76.132,780,37.23,270.14,-0.38,39.3,Normal,NORMAL,0
2025-06-26T04:00,20.3,85,9.6,0.0,393.5,-62.5,0,Wayanad (Meppadi),11.5534,76.132,780,35.94,275.11,-0.2,38.3,Normal,NORMAL,0
2025-06-26T05:00,23.5,95,24.5,0.0,591.7,-78.0,0,Wayanad (Meppadi),11.5534,76.132,780,37.82,260.62,-1.31,39.4,Normal,NORMAL,0
2025-06-26T06:00,23.0,96,10.6,0.0,940.3,-93.8,0,Wayanad (Meppadi),11.5534,76.132,780,37.84,256.4,-2.09,39.5,Normal,NORMAL,0
2025-06-26T07:00,23.8,88,14.6,0.33,1292.6,-88.8,0,Wayanad (Meppadi),11.5534,76.132,780,36.89,262.91,-2.87,38.7,Normal,NORMAL,0
2025-06-26T08:00,23.7,91,19.0,0.23,1234.4,-103.6,0,Wayanad (Meppadi),11.5534,76.132,780,37.31,265.7,-2.74,39.0,Normal,NORMAL,0
2025-06-26T09:00,24.2,86,81.2,26.03,2935.5,-15.4,1,Wayanad (Meppadi),11.5534,76.132,780,49.05,232.15,-6.52,38.5,Severe Thunderstorm,WARNING,87
2025-06-26T10:00,25.8,91,9.4,0.0,1055.4,-105.2,0,Wayanad (Meppadi),11.5534,76.132,780,37.57,279.43,-2.35,39.0,Normal,NORMAL,0
2025-06-26T11:00,26.4,85,23.7,0.0,1297.7,-89.3,0,Wayanad (Meppadi),11.5534,76.132,780,36.81,249.72,-2.88,38.4,Normal,NORMAL,0
2025-06-26T12:00,26.9,79,17.9,0.0,755.0,-48.5,0,Wayanad (Meppadi),11.5534,76.132,780,35.91,245.84,-1.68,37.8,Normal,NORMAL,0
2025-06-26T13:00,28.0,87,8.0,0.08,723.6,-81.9,0,Wayanad (Meppadi),11.5534,76.132,780,37.21,254.6,-1.61,38.5,Normal,NORMAL,0
2025-06-26T14:00,26.6,85,7.9,0.0,565.8,-141.3,0,Wayanad (Meppadi),11.5534,76.132,780,36.72,259.35,-1.26,38.3,Normal,NORMAL,0
2025-06-26T15:00,28.3,79,13.5,0.0,1057.4,-78.5,0,Wayanad (Meppadi),11.5534,76.132,780,36.18,249.42,-2.35,37.8,Normal,NORMAL,0
2025-06-26T16:00,27.7,83,19.2,0.0,293.9,-97.9,0,Wayanad (Meppadi),11.5534,76.132,780,36.68,254.66,-0.16,38.2,Normal,NORMAL,0
2025-06-26T17:00,26.7,84,11.6,0.0,692.5,-95.3,0,Wayanad (Meppadi),11.5534,76.132,780,36.62,254.39,-1.54,38.3,Normal,NORMAL,0
2025-06-26T18:00,27.7,81,9.0,0.0,276.6,-154.9,0,Wayanad (Meppadi),11.5534,76.132,780,36.4,266.85,-0.13,38.0,Normal,NORMAL,0
2025-06-26T19:00,28.4,85,26.0,0.0,569.2,-59.1,0,Wayanad (Meppadi),11.5534,76.132,780,36.99,261.39,-1.26,38.4,Normal,NORMAL,0
2025-06-26T20:00,26.9,87,16.4,0.4,1167.9,-20.6,0,Wayanad (Meppadi),11.5534,76.132,780,37.15,251.91,-2.6,38.6,Normal,NORMAL,0
2025-06-26T21:00,24.2,85,25.5,0.0,1316.0,-66.0,0,Wayanad (Meppadi),11.5534,76.132,780,36.49,272.59,-2.92,38.4,Normal,NORMAL,0
2025-06-26T22:00,24.4,95,26.4,0.0,1052.9,-146.6,0,Wayanad (Meppadi),11.5534,76.132,780,37.96,253.8,-2.34,39.5,Normal,NORMAL,0
2025-06-26T23:00,23.8,84,14.0,0.0,722.8,-44.9,0,Wayanad (Meppadi),11.5534,76.132,780,36.19,247.78,-1.61,38.2,Normal,NORMAL,0
2025-06-27T00:00,22.2,96,15.2,0.57,458.6,-75.9,0,Wayanad (Meppadi),11.5534,76.132,780,37.72,259.35,-0.41,39.5,Normal,NORMAL,0
2025-06-27T01:00,21.4,89,69.4,24.02,3252.6,-12.3,0,Wayanad (Meppadi),11.5534,76.132,780,50.26,220.57,-7.23,38.8,Severe Thunderstorm,WARNING,70
2025-06-27T02:00,21.5,94,25.2,0.04,577.4,-39.3,0,Wayanad (Meppadi),11.5534,76.132,780,37.36,270.98,-1.28,39.3,Normal,NORMAL,0
2025-06-27T03:00,24.0,89,22.1,0.0,1071.8,-152.6,0,Wayanad (Meppadi),11.5534,76.132,780,36.96,253.85,-2.38,38.7,Normal,NORMAL,0
2025-06-27T04:00,21.4,89,13.4,0.0,621.0,-127.6,0,Wayanad (Meppadi),11.5534,76.132,780,36.73,275.22,-1.38,38.8,Normal,NORMAL,0
2025-06-27T05:00,19.9,94,25.6,0.0,700.3,-70.5,0,Wayanad (Meppadi),11.5534,76.132,780,37.13,251.41,-1.56,39.3,Normal,NORMAL,0
2025-06-27T06:00,20.8,93,9.1,0.19,1268.2,-147.7,0,Wayanad (Meppadi),11.5534,76.132,780,37.18,272.76,-2.82,39.2,Normal,NORMAL,0
2025-06-27T07:00,22.5,96,18.4,1.19,1050.9,-129.9,0,Wayanad (Meppadi),11.5534,76.132,780,37.79,247.98,-2.34,39.5,Normal,NORMAL,0
2025-06-27T08:00,22.1,88,67.2,13.15,2709.2,-45.0,0,Wayanad (Meppadi),11.5534,76.132,780,53.28,216.84,-6.02,38.7,Severe Thunderstorm,WARNING,45
2025-06-27T09:00,24.3,90,27.6,0.0,735.2,-94.8,0,Wayanad (Meppadi),11.5534,76.132,780,37.27,279.17,-1.63,38.9,Normal,NORMAL,0
2025-06-27T10:00,28.1,86,25.2,0.0,1180.5,-53.3,0,Wayanad (Meppadi),11.5534,76.132,780,37.15,271.27,-2.62,38.5,Normal,NORMAL,0
2025-06-27T11:00,25.6,87,13.4,0.23,1307.8,-143.7,0,Wayanad (Meppadi),11.5534,76.132,780,36.92,270.05,-2.91,38.5,Normal,NORMAL,0
2025-06-27T12:00,25.7,79,21.8,0.0,818.0,-159.6,0,Wayanad (Meppadi),11.5534,76.132,780,35.72,273.15,-1.82,37.7,Normal,NORMAL,0
2025-06-27T13:00,27.3,82,16.2,1.21,1227.1,-99.5,0,Wayanad (Meppadi),11.5534,76.132,780,36.47,273.46,-2.73,38.1,Normal,NORMAL,0
2025-06-27T14:00,27.8,83,20.8,0.24,216.3,-55.7,0,Wayanad (Meppadi),11.5534,76.132,780,36.6,277.02,-0.15,38.2,Normal,NORMAL,0
2025-06-27T15:00,26.8,79,13.1,0.0,975.5,-45.0,0,Wayanad (Meppadi),11.5534,76.132,780,35.92,278.9,-2.17,37.8,Normal,NORMAL,0
2025-06-27T16:00,26.4,83,23.5,0.0,310.1,-107.5,0,Wayanad (Meppadi),11.5534,76.132,780,36.42,253.35,-0.16,38.1,Normal,NORMAL,0
2025-06-27T17:00,29.2,84,27.2,0.0,975.7,-126.7,0,Wayanad (Meppadi),11.5534,76.132,780,36.96,253.09,-2.17,38.3,Normal,NORMAL,0
2025-06-27T18:00,27.6,81,58.5,28.49,3494.7,-20.7,1,Wayanad (Meppadi),11.5534,76.132,780,49.3,216.41,-7.77,38.0,Severe Thunderstorm,WARNING,89
2025-06-27T19:00,25.7,88,22.1,0.01,297.7,-36.1,0,Wayanad (Meppadi),11.5534,76.132,780,37.04,258.19,-0.25,38.6,Normal,NORMAL,0
2025-06-27T20:00,24.0,77,11.2,0.0,709.1,-147.6,0,Wayanad (Meppadi),11.5534,76.132,780,35.24,262.55,-1.58,37.5,Normal,NORMAL,0
2025-06-27T21:00,23.9,80,19.9,0.0,1004.0,-25.8,0,Wayanad (Meppadi),11.5534,76.132,780,35.72,258.63,-2.23,37.9,Normal,NORMAL,0
2025-06-27T22:00,22.1,86,26.1,0.0,628.7,-126.2,0,Wayanad (Meppadi),11.5534,76.132,780,36.27,247.12,-1.4,38.4,Normal,NORMAL,0
2025-06-27T23:00,22.1,93,25.9,0.0,1208.8,-141.7,0,Wayanad (Meppadi),11.5534,76.132,780,37.27,248.25,-2.69,39.2,Normal,NORMAL,0
2025-06-28T00:00,24.5,90,18.8,0.0,282.3,-73.3,0,Wayanad (Meppadi),11.5534,76.132,780,37.22,260.78,-0.3,38.9,Normal,NORMAL,0
2025-06-28T01:00,21.8,89,21.4,0.0,1351.6,-45.9,0,Wayanad (Meppadi),11.5534,76.132,780,36.66,250.53,-3.0,38.7,Normal,NORMAL,0
2025-06-28T02:00,20.4,94,11.5,0.0,780.9,-63.4,0,Wayanad (Meppadi),11.5534,76.132,780,37.29,277.57,-1.74,39.3,Normal,NORMAL,0
2025-06-28T03:00,21.8,95,22.1,0.13,374.9,-71.0,0,Wayanad (Meppadi),11.5534,76.132,780,37.64,268.83,-0.41,39.5,Normal,NORMAL,0
2025-06-28T04:00,20.0,92,72.4,17.59,2480.2,-43.9,0,Wayanad (Meppadi),11.5534,76.132,780,47.41,218.82,-5.51,39.1,Severe Thunderstorm,WARNING,59
2025-06-28T05:00,21.0,89,16.2,0.0,213.1,-20.8,0,Wayanad (Meppadi),11.5534,76.132,780,36.64,262.67,-0.29,38.8,Normal,NORMAL,0
2025-06-28T06:00,19.8,93,27.5,0.0,694.0,-144.6,0,Wayanad (Meppadi),11.5534,76.132,780,37.01,245.32,-1.54,39.2,Normal,NORMAL,0
2025-06-28T07:00,24.3,95,11.9,0.0,256.1,-95.3,0,Wayanad (Meppadi),11.5534,76.132,780,37.87,253.22,-0.39,39.4,Normal,NORMAL,0
2025-06-28T08:00,23.4,85,23.2,0.0,864.2,-30.9,0,Wayanad (Meppadi),11.5534,76.132,780,36.33,263.43,-1.92,38.3,Normal,NORMAL,0
2025-06-28T09:00,23.5,94,27.9,0.0,894.0,-153.1,0,Wayanad (Meppadi),11.5534,76.132,780,37.72,250.18,-1.99,39.3,Normal,NORMAL,0
2025-06-28T10:00,26.2,84,19.8,0.0,818.3,-23.3,0,Wayanad (Meppadi),11.5534,76.132,780,36.57,277.89,-1.82,38.3,Normal,NORMAL,0
2025-06-28T11:00,25.0,82,59.8,20.29,3513.1,-43.0,0,Wayanad (Meppadi),11.5534,76.132,780,54.54,224.52,-7.81,38.0,Severe Thunderstorm,WATCH,62
2025-06-28T12:00,25.8,84,9.6,0.33,589.4,-117.2,0,Wayanad (Meppadi),11.5534,76.132,780,36.46,265.57,-1.31,38.2,Normal,NORMAL,0
2025-06-28T13:00,27.1,82,23.3,0.0,1043.1,-105.9,0,Wayanad (Meppadi),11.5534,76.132,780,36.46,255.89,-2.32,38.1,Normal,NORMAL,0
2025-06-28T14:00,26.4,72,22.8,0.0,528.0,-106.2,0,Wayanad (Meppadi),11.5534,76.132,780,34.86,252.63,-1.17,37.2,Normal,NORMAL,0
2025-06-28T15:00,27.2,81,21.1,0.0,1233.9,-70.7,0,Wayanad (Meppadi),11.5534,76.132,780,36.21,258.5,-2.74,37.9,Normal,NORMAL,0
2025-06-28T16:00,27.6,84,83.7,12.5,3128.2,-38.7,0,Wayanad (Meppadi),11.5534,76.132,780,57.01,221.75,-6.95,38.2,Severe Thunderstorm,WATCH,84
2025-06-28T17:00,27.4,86,17.9,1.21,1358.7,-67.4,0,Wayanad (Meppadi),11.5534,76.132,780,37.05,267.68,-3.02,38.5,Normal,NORMAL,0
2025-06-28T18:00,25.4,83,14.9,0.0,1179.1,-63.7,0,Wayanad (Meppadi),11.5534,76.132,780,36.26,253.0,-2.62,38.1,Normal,NORMAL,0
2025-06-28T19:00,26.0,83,5.8,0.0,1016.4,-75.2,0,Wayanad (Meppadi),11.5534,76.132,780,36.41,272.85,-2.26,38.2,Normal,NORMAL,0
2025-06-28T20:00,26.1,89,25.8,0.0,1329.1,-119.9,0,Wayanad (Meppadi),11.5534,76.132,780,37.31,272.87,-2.95,38.8,Normal,NORMAL,0
2025-06-28T21:00,25.4,95,21.3,2.23,1243.7,-124.7,0,Wayanad (Meppadi),11.5534,76.132,780,38.1,259.86,-2.76,39.4,Normal,NORMAL,0
2025-06-28T22:00,23.0,90,10.7,0.27,590.4,-79.0,0,Wayanad (Meppadi),11.5534,76.132,780,37.05,248.83,-1.31,38.9,Normal,NORMAL,0
2025-06-28T23:00,22.5,91,12.0,0.0,999.2,-129.5,0,Wayanad (Meppadi),11.5534,76.132,780,37.06,251.4,-2.22,38.9,Normal,NORMAL,0
2025-06-29T00:00,21.7,98,25.2,0.0,1379.5,-136.9,0,Wayanad (Meppadi),11.5534,76.132,780,37.99,261.79,-3.07,39.8,Normal,NORMAL,0
2025-06-29T01:00,19.8,90,7.5,0.0,468.4,-128.1,0,Wayanad (Meppadi),11.5534,76.132,780,36.51,260.98,-0.29,38.8,Normal,NORMAL,0
2025-06-29T02:00,20.5,95,21.5,0.0,1099.2,-30.2,0,Wayanad (Meppadi),11.5534,76.132,780,37.39,268.08,-2.44,39.4,Normal,NORMAL,0
2025-06-29T03:00,22.0,99,19.0,0.0,413.8,-102.2,0,Wayanad (Meppadi),11.5534,76.132,780,38.17,277.94,-0.48,39.9,Normal,NORMAL,0
2025-06-29T04:00,22.1,97,5.3,0.15,599.8,-118.1,0,Wayanad (Meppadi),11.5534,76.132,780,37.84,277.07,-1.33,39.6,Normal,NORMAL,0
2025-06-29T05:00,22.0,97,26.6,0.0,1222.8,-135.3,0,Wayanad (Meppadi),11.5534,76.132,780,37.9,276.22,-2.72,39.7,Normal,NORMAL,0
2025-06-29T06:00,18.8,92,22.1,0.0,668.6,-69.1,0,Wayanad (Meppadi),11.5534,76.132,780,36.68,260.11,-1.49,39.0,Normal,NORMAL,0
2025-06-29T07:00,21.8,94,15.0,0.0,1094.3,-22.9,0,Wayanad (Meppadi),11.5534,76.132,780,37.41,267.06,-2.43,39.3,Normal,NORMAL,0
2025-06-29T08:00,24.2,95,17.7,0.02,857.1,-144.0,0,Wayanad (Meppadi),11.5534,76.132,780,37.86,269.95,-1.9,39.4,Normal,NORMAL,0
2025-06-29T09:00,26.6,82,58.3,19.4,2576.7,-44.4,0,Wayanad (Meppadi),11.5534,76.132,780,52.68,228.25,-5.73,38.1,Severe Thunderstorm,WATCH,57
2025-06-29T10:00,25.4,86,18.6,0.06,1038.5,-86.3,0,Wayanad (Meppadi),11.5534,76.132,780,36.73,263.12,-2.31,38.4,Normal,NORMAL,0
2025-06-29T11:00,26.4,86,14.4,0.0,875.9,-113.7,0,Wayanad (Meppadi),11.5534,76.132,780,36.88,256.46,-1.95,38.5,Normal,NORMAL,0
2025-06-29T12:00,26.8,83,10.1,0.0,796.4,-159.5,0,Wayanad (Meppadi),11.5534,76.132,780,36.49,262.14,-1.77,38.2,Normal,NORMAL,0
2025-06-29T13:00,26.0,80,60.1,34.63,3750.6,-17.8,1,Wayanad (Meppadi),11.5534,76.132,780,47.53,224.2,-8.33,37.9,Severe Thunderstorm,WARNING,71
2025-06-29T14:00,28.3,87,66.6,28.36,3524.5,-44.9,1,Wayanad (Meppadi),11.5534,76.132,780,53.41,219.09,-7.83,38.6,Severe Thunderstorm,WATCH,57
2025-06-29T15:00,26.2,82,25.1,0.0,200.6,-90.7,0,Wayanad (Meppadi),11.5534,76.132,780,36.25,253.23,-0.14,38.0,Normal,NORMAL,0
2025-06-29T16:00,27.8,78,10.5,0.0,519.3,-69.9,0,Wayanad (Meppadi),11.5534,76.132,780,35.97,277.92,-1.15,37.7,Normal,NORMAL,0
2025-06-29T17:00,27.6,86,78.2,34.67,2723.7,-34.2,1,Wayanad (Meppadi),11.5534,76.132,780,44.98,232.15,-6.05,38.5,Severe Thunderstorm,WARNING,49
2025-06-29T18:00,27.0,89,8.1,0.0,627.4,-75.9,0,Wayanad (Meppadi),11.5534,76.132,780,37.37,271.11,-1.39,38.7,Normal,NORMAL,0
2025-06-29T19:00,24.7,89,74.5,25.79,2668.0,-28.3,1,Wayanad (Meppadi),11.5534,76.132,780,52.17,222.22,-5.93,38.8,Severe Thunderstorm,WARNING,51
2025-06-29T20:00,24.6,85,25.3,0.0,1379.4,-151.6,0,Wayanad (Meppadi),11.5534,76.132,780,36.43,278.44,-3.07,38.3,Normal,NORMAL,0
2025-06-29T21:00,25.3,87,13.4,0.0,477.3,-158.1,0,Wayanad (Meppadi),11.5534,76.132,780,36.83,250.34,-0.23,38.5,Normal,NORMAL,0
2025-06-29T22:00,23.7,86,18.2,0.87,496.5,-109.6,0,Wayanad (Meppadi),11.5534,76.132,780,36.48,247.66,-0.21,38.4,Normal,NORMAL,0
2025-06-29T23:00,21.9,93,22.0,0.41,1297.7,-127.8,0,Wayanad (Meppadi),11.5534,76.132,780,37.23,245.19,-2.88,39.1,Normal,NORMAL,0
2025-06-30T00:00,20.7,97,65.6,31.21,2297.2,-12.0,1,Wayanad (Meppadi),11.5534,76.132,780,62.15,224.01,-5.1,39.7,Flash Flood,CRITICAL,43
2025-06-30T01:00,22.4,96,15.5,0.0,505.8,-79.8,0,Wayanad (Meppadi),11.5534,76.132,780,37.85,276.55,-1.12,39.6,Normal,NORMAL,0
2025-06-30T02:00,21.2,99,62.8,26.79,2883.8,-7.9,1,Wayanad (Meppadi),11.5534,76.132,780,60.05,217.37,-6.41,39.9,Flash Flood,CRITICAL,25
2025-06-30T03:00,19.6,87,20.5,0.0,581.9,-39.8,0,Wayanad (Meppadi),11.5534,76.132,780,36.15,258.26,-1.29,38.5,Normal,NORMAL,0
2025-06-30T04:00,20.9,95,7.7,0.0,911.4,-102.2,0,Wayanad (Meppadi),11.5534,76.132,780,37.5,263.53,-2.03,39.5,Normal,NORMAL,0
2025-06-30T05:00,20.5,97,5.9,0.04,802.8,-118.9,0,Wayanad (Meppadi),11.5534,76.132,780,37.74,264.95,-1.78,39.7,Normal,NORMAL,0
2025-06-30T06:00,22.4,91,25.6,0.09,458.5,-91.7,0,Wayanad (Meppadi),11.5534,76.132,780,37.01,247.23,-0.31,38.9,Normal,NORMAL,0
2025-06-30T07:00,24.3,87,68.7,18.9,2519.4,-18.0,0,Wayanad (Meppadi),11.5534,76.132,780,44.74,200.75,-5.6,38.6,Hailstorm,WATCH,47
2025-06-30T08:00,22.3,85,17.8,0.0,465.2,-123.4,0,Wayanad (Meppadi),11.5534,76.132,780,36.19,245.96,-0.2,38.3,Normal,NORMAL,0
2025-06-30T09:00,24.7,88,68.5,49.8,4595.4,-14.5,1,Wayanad (Meppadi),11.5534,76.132,780,72.88,202.11,-10.21,38.7,Cloudburst,CRITICAL,24
2025-06-30T10:00,25.6,81,27.3,0.13,387.3,-55.6,0,Wayanad (Meppadi),11.5534,76.132,780,36.09,276.22,-0.13,38.0,Normal,NORMAL,0
2025-06-30T11:00,23.7,90,15.6,0.24,369.8,-91.1,0,Wayanad (Meppadi),11.5534,76.132,780,37.17,267.53,-0.31,38.9,Normal,NORMAL,0
2025-06-30T12:00,28.0,85,21.1,0.0,290.5,-139.3,0,Wayanad (Meppadi),11.5534,76.132,780,36.99,259.47,-0.2,38.4,Normal,NORMAL,0
2025-06-30T13:00,30.0,81,27.1,0.07,808.3,-58.9,0,Wayanad (Meppadi),11.5534,76.132,780,36.68,266.88,-1.8,38.0,Normal,NORMAL,0
2025-06-30T14:00,28.0,81,73.4,62.09,4196.5,-4.7,1,Wayanad (Meppadi),11.5534,76.132,780,71.13,210.84,-9.33,38.0,Cloudburst,CRITICAL,20
2025-06-30T15:00,29.6,85,14.7,0.0,766.7,-77.1,0,Wayanad (Meppadi),11.5534,76.132,780,37.25,257.37,-1.7,38.4,Normal,NORMAL,0
2025-06-30T16:00,26.4,87,56.9,16.4,2524.8,-17.1,0,Wayanad (Meppadi),11.5534,76.132,780,55.14,232.33,-5.61,38.5,Severe Thunderstorm,WATCH,45
2025-06-30T17:00,26.7,78,7.1,0.36,945.0,-82.6,0,Wayanad (Meppadi),11.5534,76.132,780,35.78,248.36,-2.1,37.7,Normal,NORMAL,0
2025-06-30T18:00,27.1,80,8.8,0.0,889.7,-106.6,0,Wayanad (Meppadi),11.5534,76.132,780,36.12,277.7,-1.98,37.9,Normal,NORMAL,0
2025-06-30T19:00,25.2,83,73.6,90.74,3608.3,-2.5,1,Wayanad (Meppadi),11.5534,76.132,780,57.17,203.04,-8.02,38.2,Cloudburst,CRITICAL,29
2025-06-30T20:00,25.5,84,75.7,15.46,3650.9,-15.6,0,Wayanad (Meppadi),11.5534,76.132,780,55.04,226.88,-8.11,38.2,Severe Thunderstorm,WATCH,55
2025-06-30T21:00,25.7,81,22.0,0.3,945.2,-138.6,0,Wayanad (Meppadi),11.5534,76.132,780,36.04,253.63,-2.1,37.9,Normal,NORMAL,0
2025-06-30T22:00,22.5,87,6.0,0.0,989.4,-33.1,0,Wayanad (Meppadi),11.5534,76.132,780,36.45,270.75,-2.2,38.5,Normal,NORMAL,0
2025-06-30T23:00,24.0,89,19.4,1.31,318.0,-156.1,0,Wayanad (Meppadi),11.5534,76.132,780,36.97,275.39,-0.27,38.7,Normal,NORMAL,0
2025-07-01T00:00,19.7,88,58.7,26.0,2861.3,-29.5,1,Wayanad (Meppadi),11.5534,76.132,780,55.42,215.6,-6.36,38.6,Severe Thunderstorm,WARNING,86
2025-07-01T01:00,20.8,96,8.4,0.0,1130.0,-111.2,0,Wayanad (Meppadi),11.5534,76.132,780,37.55,253.2,-2.51,39.5,Normal,NORMAL,0
2025-07-01T02:00,20.9,94,7.5,0.0,402.7,-65.7,0,Wayanad (Meppadi),11.5534,76.132,780,37.34,255.61,-0.39,39.3,Normal,NORMAL,0
2025-07-01T03:00,19.9,97,15.0,0.0,890.6,-135.7,0,Wayanad (Meppadi),11.5534,76.132,780,37.66,249.46,-1.98,39.7,Normal,NORMAL,0
2025-07-01T04:00,20.5,91,7.2,0.0,1034.9,-122.1,0,Wayanad (Meppadi),11.5534,76.132,780,36.79,267.8,-2.3,38.9,Normal,NORMAL,0
2025-07-01T05:00,23.1,97,16.8,3.45,1392.2,-117.1,0,Wayanad (Meppadi),11.5534,76.132,780,37.99,269.04,-3.09,39.6,Normal,NORMAL,0
2025-07-01T06:00,23.5,94,21.3,0.08,935.0,-31.1,0,Wayanad (Meppadi),11.5534,76.132,780,37.6,270.44,-2.08,39.3,Normal,NORMAL,0
2025-07-01T07:00,23.6,89,20.7,0.0,554.9,-126.4,0,Wayanad (Meppadi),11.5534,76.132,780,37.0,253.41,-1.23,38.8,Normal,NORMAL,0
2025-07-01T08:00,24.8,96,61.5,98.47,4520.5,-14.9,1,Wayanad (Meppadi),11.5534,76.132,780,68.05,197.95,-10.05,39.6,Cloudburst,CRITICAL,36
2025-07-01T09:00,23.8,88,24.7,0.0,858.5,-85.2,0,Wayanad (Meppadi),11.5534,76.132,780,36.9,270.38,-1.91,38.7,Normal,NORMAL,0
2025-07-01T10:00,23.9,84,74.8,31.08,3163.9,-44.1,1,Wayanad (Meppadi),11.5534,76.132,780,59.0,223.55,-7.03,38.2,Severe Thunderstorm,WARNING,50
2025-07-01T11:00,25.3,86,15.0,0.0,281.8,-62.3,0,Wayanad (Meppadi),11.5534,76.132,780,36.69,256.21,-0.21,38.4,Normal,NORMAL,0
2025-07-01T12:00,26.2,79,6.5,1.68,995.9,-89.6,0,Wayanad (Meppadi),11.5534,76.132,780,35.87,268.3,-2.21,37.8,Normal,NORMAL,0
2025-07-01T13:00,26.8,81,7.7,0.0,1257.7,-38.4,0,Wayanad (Meppadi),11.5534,76.132,780,36.25,272.91,-2.79,38.0,Normal,NORMAL,0
2025-07-01T14:00,28.5,89,79.5,19.1,3606.1,-23.9,0,Wayanad (Meppadi),11.5534,76.132,780,47.94,219.52,-8.01,38.8,Severe Thunderstorm,WARNING,84
2025-07-01T15:00,28.4,74,80.0,17.75,2595.9,-43.0,0,Wayanad (Meppadi),11.5534,76.132,780,58.41,219.98,-5.77,37.3,Severe Thunderstorm,WATCH,53
2025-07-01T16:00,27.7,79,56.8,52.46,3377.3,-14.4,1,Wayanad (Meppadi),11.5534,76.132,780,68.56,208.39,-7.51,37.8,Cloudburst,CRITICAL,39
2025-07-01T17:00,27.4,81,17.4,0.04,948.3,-46.7,0,Wayanad (Meppadi),11.5534,76.132,780,36.35,259.17,-2.11,38.0,Normal,NORMAL,0
